human,hydra,type
SOWAHC,t23023aep,many_many
SOWAHD,t2735aep,many_many
SOWAHC,t2735aep,many_many
HEXD,t12875aep,one_many
AIMP1,t10497aep,one_many
SLC12A1,t21504aep,many_many
SLC12A2,t21504aep,many_many
SLC12A1,t6572aep,many_many
SLC12A2,t6572aep,many_many
MINPP1,t25982aep,one_many
GTPBP1,t820aep,one_many
IFT81,t27950aep,one_many
IFT81,t23536aep,one_many
IFT81,t38303aep,one_many
FLAD1,t4472aep,one_many
FLAD1,t1919aep,one_many
UBA52,t31253aep,one_many
UBA52,t6694aep,one_many
UBA52,t23470aep,one_many
CLCC1,t37701aep,one_many
CLCC1,t27533aep,one_many
CLCC1,t3611aep,one_many
DMTF1,t30138aep,one_many
ENDOU,t2283aep,one_many
PLA2G6,t9395aep,one_many
TGS1,t31251aep,one_many
CTSA,t14201aep,one_many
CTSA,t14568aep,one_many
CTSA,t16725aep,one_many
ABCF2,t23899aep,one_many
ABCF2,t21483aep,one_many
ABCF2,t13438aep,one_many
GTPBP2,t36457aep,one_many
GTPBP2,t2750aep,one_many
GTPBP2,t17837aep,one_many
SGPL1,t1886aep,one_many
SGPL1,t1524aep,one_many
SGPL1,t37039aep,one_many
RNASET2,t3973aep,one_many
HPF1,t6771aep,one_one
DGKI,t19327aep,many_one
DGKZ,t19327aep,many_one
SKIL,t17950aep,many_one
SKI,t17950aep,many_one
PRDX5,t10396aep,one_many
PRDX5,t7083aep,one_many
EIF4G2,t7784aep,one_many
EIF4G2,t16477aep,one_many
MAPK8IP1,t13608aep,many_one
MAPK8IP2,t13608aep,many_one
EMC3,t625aep,one_many
EMC3,t35537aep,one_many
UPP1,t2178aep,many_one
UPP2,t2178aep,many_one
GPX4,t23394aep,one_many
GPX4,t16541aep,one_many
HSD17B12,t20054aep,one_many
HSD17B12,t35710aep,one_many
TRAF3IP1,t22995aep,one_many
TRAF3IP1,t8413aep,one_many
PGM2,t5099aep,one_many
PGM2,t29731aep,one_many
RMND5B,t13940aep,many_one
RMND5A,t13940aep,many_one
DOCK5,t31957aep,many_one
DOCK1,t31957aep,many_one
CHD8,t17952aep,many_one
CHD9,t17952aep,many_one
UNC13B,t22078aep,many_one
UNC13A,t22078aep,many_one
UQCRH,t3517aep,many_one
UQCRHL,t3517aep,many_one
DCP1B,t6793aep,many_one
DCP1A,t6793aep,many_one
SLC15A4,t32541aep,many_one
SLC15A3,t32541aep,many_one
MYO3B,t27676aep,many_one
MYO3A,t27676aep,many_one
SLC25A2,t11781aep,many_one
SLC25A15,t11781aep,many_one
BARX1,t5985aep,many_one
BARX2,t5985aep,many_one
FAM227A,t1248aep,many_one
FAM227B,t1248aep,many_one
SSNA1,t8394aep,one_many
SSNA1,t12635aep,one_many
FOXN3,t38059aep,many_one
FOXN2,t38059aep,many_one
PCBD1,t30774aep,one_many
PCBD1,t9879aep,one_many
C1QTNF12,t9086aep,many_one
ERFE,t9086aep,many_one
FIP1L1,t36302aep,one_many
FIP1L1,t7344aep,one_many
DEUP1,t30278aep,many_one
CEP63,t30278aep,many_one
CFAP45,t31451aep,one_many
CFAP45,t37718aep,one_many
ALG10B,t20369aep,many_one
ALG10,t20369aep,many_one
SULF2,t22615aep,many_one
SULF1,t22615aep,many_one
FGFR1OP2,t36329aep,many_one
SIKE1,t36329aep,many_one
STAM2,t14438aep,many_one
STAM,t14438aep,many_one
ACBD7,t28478aep,many_one
DBI,t28478aep,many_one
IVD,t36722aep,one_many
UBE2R2,t10895aep,many_one
CDC34,t10895aep,many_one
PRKG1,t2948aep,one_many
WDR86,t4956aep,many_one
WDR38,t4956aep,many_one
MARCHF3,t9713aep,many_one
MARCHF2,t9713aep,many_one
CLDND2,t21258aep,one_many
CLDND2,t16719aep,one_many
MYLIP,t16851aep,one_many
MYLIP,t5410aep,one_many
SDSL,t18955aep,many_one
SDS,t18955aep,many_one
DCUN1D5,t20400aep,many_one
DCUN1D4,t20400aep,many_one
CHMP4B,t26342aep,many_one
CHMP4BP1,t26342aep,many_one
TM9SF3,t5503aep,one_many
TM9SF3,t27414aep,one_many
ARHGAP35,t28564aep,many_one
ARHGAP5,t28564aep,many_one
RIC8A,t29486aep,many_one
RIC8B,t29486aep,many_one
TADA2A,t21714aep,one_many
TADA2A,t13890aep,one_many
SLC25A13,t20553aep,many_one
SLC25A12,t20553aep,many_one
STARD3,t12883aep,many_one
STARD3NL,t12883aep,many_one
COX4I2,t11367aep,many_one
COX4I1,t11367aep,many_one
PTPN2,t30272aep,many_one
PTPN1,t30272aep,many_one
RAB6A,t14575aep,one_many
RAB6A,t6509aep,one_many
ARID4A,t10361aep,many_one
ARID4B,t10361aep,many_one
FAHD2B,t19986aep,many_one
FAHD2A,t19986aep,many_one
ARHGAP36,t27586aep,many_one
ARHGAP6,t27586aep,many_one
CABLES2,t29110aep,many_one
CABLES1,t29110aep,many_one
PTCH1,t28574aep,many_one
PTCH2,t28574aep,many_one
UHRF1BP1L,t25987aep,many_one
UHRF1BP1,t25987aep,many_one
COX6A2,t5132aep,many_one
COX6A1,t5132aep,many_one
DOCK11,t7978aep,many_one
DOCK9,t7978aep,many_one
UBTD1,t9911aep,many_one
UBTD2,t9911aep,many_one
DTNB,t32516aep,many_one
DTNA,t32516aep,many_one
RAB27A,t12631aep,one_many
RAB27A,t21578aep,one_many
MBTD1,t1193aep,many_one
L3MBTL2,t1193aep,many_one
ARHGAP23,t20902aep,many_one
ARHGAP21,t20902aep,many_one
PHTF1,t7618aep,many_one
PHTF2,t7618aep,many_one
PIP4P2,t26969aep,many_one
PIP4P1,t26969aep,many_one
RNF34,t29439aep,many_one
RFFL,t29439aep,many_one
SLF1,t32888aep,one_many
UPF3A,t9210aep,many_one
UPF3B,t9210aep,many_one
RWDD2A,t5764aep,many_one
RWDD2B,t5764aep,many_one
MORC2,t24724aep,one_many
MORC2,t34378aep,one_many
RPL4,t5007aep,one_many
RPL4,t12731aep,one_many
IFT88,t23369aep,one_many
USP33,t14254aep,many_one
USP20,t14254aep,many_one
SPSB1,t1758aep,many_one
SPSB4,t1758aep,many_one
PREB,t8462aep,one_many
PREB,t35364aep,one_many
IMPDH2,t14490aep,many_one
IMPDH1,t14490aep,many_one
ELL2,t20203aep,many_one
ELL,t20203aep,many_one
SLC39A8,t12587aep,many_one
SLC39A14,t12587aep,many_one
PPP1R16A,t8205aep,many_one
PPP1R16B,t8205aep,many_one
USP27X,t1143aep,many_one
USP22,t1143aep,many_one
PRKAR2B,t18711aep,one_many
PRKAR2B,t38735aep,one_many
RFX3,t9663aep,many_one
RFX2,t9663aep,many_one
SCARB2,t15337aep,one_many
EFR3B,t22320aep,many_one
EFR3A,t22320aep,many_one
VKORC1,t34670aep,many_one
VKORC1L1,t34670aep,many_one
RCBTB1,t14608aep,many_one
RCBTB2,t14608aep,many_one
HUS1B,t564aep,many_one
HUS1,t564aep,many_one
PDE8A,t5076aep,many_one
PDE8B,t5076aep,many_one
ICA1,t12004aep,many_one
ICA1L,t12004aep,many_one
EIF3A,t14571aep,one_many
EIF3A,t34587aep,one_many
AMZ1,t19723aep,many_one
AMZ2,t19723aep,many_one
GIGYF2,t16915aep,many_one
GIGYF1,t16915aep,many_one
DMXL2,t35472aep,many_one
DMXL1,t35472aep,many_one
BTBD10,t14449aep,many_one
KCTD20,t14449aep,many_one
RBM38,t23133aep,many_one
RBM24,t23133aep,many_one
TTC12,t27640aep,one_many
TTC12,t32126aep,one_many
CRIPT,t3652aep,one_many
CRIPT,t23541aep,one_many
SLC11A2,t14825aep,one_many
SLC11A2,t27234aep,one_many
SLC14A2,t22035aep,many_one
SLC14A1,t22035aep,many_one
LYSMD4,t18402aep,many_one
LYSMD3,t18402aep,many_one
ATG16L2,t15126aep,many_one
ATG16L1,t15126aep,many_one
HARBI1,t37266aep,one_many
TMEM59,t7528aep,many_one
TMEM59L,t7528aep,many_one
HACD3,t14208aep,many_one
HACD4,t14208aep,many_one
TXNDC16,t26527aep,one_many
TXNDC16,t15415aep,one_many
CP072_HUMAN,t28922aep,many_one
A0A7P0TBJ1_HUMAN,t28922aep,many_one
ADAP2,t13672aep,many_one
ADAP1,t13672aep,many_one
PHKG2,t5741aep,many_one
PHKG1,t5741aep,many_one
PRPF8,t472aep,one_many
PRPF8,t15244aep,one_many
GALNT6,t18381aep,many_one
GALNT3,t18381aep,many_one
PARVB,t12618aep,many_one
PARVA,t12618aep,many_one
ATF5,t29595aep,many_one
ATF4,t29595aep,many_one
GRXCR2,t6794aep,many_one
GRXCR1,t6794aep,many_one
ARPC5,t8283aep,many_one
ARPC5L,t8283aep,many_one
CDK11B,t13974aep,many_one
CDK11A,t13974aep,many_one
GMFB,t6099aep,many_one
GMFG,t6099aep,many_one
C1QBP,t36937aep,one_many
C1QBP,t11584aep,one_many
LINC00869,t3314aep,many_one
FAM91A1,t3314aep,many_one
PABPN1,t13715aep,one_many
PABPN1,t23824aep,one_many
GPATCH2L,t18321aep,many_one
GPATCH2,t18321aep,many_one
ARHGAP26,t16831aep,many_one
ARHGAP10,t16831aep,many_one
ZRSR2P1,t38617aep,many_one
ZRSR2,t38617aep,many_one
FAM183A,t4677aep,many_one
FAM183BP,t4677aep,many_one
KLHDC9,t37722aep,many_one
MEGF8,t37722aep,many_one
APH1B,t34798aep,many_one
APH1A,t34798aep,many_one
BLOC1S4,t9589aep,many_one
BCAS4,t9589aep,many_one
STOX2,t19321aep,many_one
STOX1,t19321aep,many_one
SLC12A6,t16520aep,many_one
SLC12A4,t16520aep,many_one
DDAH1,t13662aep,many_one
DDAH2,t13662aep,many_one
IRX4,t16018aep,many_one
IRX6,t16018aep,many_one
RPL10L,t19450aep,many_one
RPL10,t19450aep,many_one
CTTNBP2NL,t172aep,many_one
CTTNBP2,t172aep,many_one
GDF11,t4988aep,many_one
MSTN,t4988aep,many_one
PCNT,t3943aep,one_many
PCNT,t30050aep,one_many
ALS2CL,t8241aep,many_one
ALS2,t8241aep,many_one
DDIT4L,t17696aep,many_one
DDIT4,t17696aep,many_one
HHIPL2,t9187aep,many_one
HHIPL1,t9187aep,many_one
CADPS2,t38591aep,many_one
CADPS,t38591aep,many_one
NOL4,t18105aep,many_one
NOL4L,t18105aep,many_one
IDO1,t1858aep,many_one
IDO2,t1858aep,many_one
FRA10AC1,t31732aep,one_many
FRA10AC1,t4358aep,one_many
YME1L1,t16766aep,one_many
YME1L1,t38570aep,one_many
FEZ2,t19451aep,many_one
FEZ1,t19451aep,many_one
PRXL2B,t30067aep,many_one
PRXL2A,t30067aep,many_one
HERC2,t8015aep,many_one
HERC2P3,t8015aep,many_one
SH3KBP1,t5355aep,many_one
CD2AP,t5355aep,many_one
STK10,t35870aep,many_one
SLK,t35870aep,many_one
SSB,t6303aep,one_many
SSB,t20663aep,one_many
POLR2G,t34827aep,one_many
POLR2G,t3409aep,one_many
MRPL28,t33944aep,one_many
MRPL28,t58aep,one_many
RBM15,t12052aep,many_one
RBM15B,t12052aep,many_one
NT5C3A,t22670aep,many_one
NT5C3B,t22670aep,many_one
ELOVL3,t37767aep,many_one
ELOVL6,t37767aep,many_one
ADARB1,t10815aep,many_one
ADARB2,t10815aep,many_one
GXYLT1,t29593aep,many_one
GXYLT2,t29593aep,many_one
E2F2,t11198aep,many_one
E2F3,t11198aep,many_one
TGM1,t23406aep,many_one
F13A1,t23406aep,many_one
PLEK,t10096aep,many_one
PLEK2,t10096aep,many_one
CWF19L1,t7703aep,one_many
CWF19L1,t34869aep,one_many
MINDY2,t28898aep,one_many
MINDY2,t29743aep,one_many
CHST13,t5330aep,many_one
CHST11,t5330aep,many_one
PCMTD1,t34796aep,many_one
PCMTD2,t34796aep,many_one
ALKBH4,t849aep,one_many
ALKBH4,t36902aep,one_many
TLK1,t1136aep,many_one
TLK2,t1136aep,many_one
PRELID1,t3390aep,one_many
PRELID1,t29915aep,one_many
LRRFIP2,t2018aep,many_one
LRRFIP1,t2018aep,many_one
ABL1,t9397aep,many_one
ABL2,t9397aep,many_one
PSMD8,t26808aep,one_many
PSMD8,t9538aep,one_many
RBBP8,t29768aep,many_one
RBBP8NL,t29768aep,many_one
UBXN2B,t30852aep,many_one
NSFL1C,t30852aep,many_one
GABPB2,t29526aep,many_one
GABPB1,t29526aep,many_one
RBBP5,t35490aep,one_many
RBBP5,t25650aep,one_many
USP39,t387aep,one_many
USP39,t803aep,one_many
PIK3AP1,t22693aep,many_one
BANK1,t22693aep,many_one
UBE2Q2,t24579aep,many_one
UBE2Q1,t24579aep,many_one
INSM2,t22378aep,many_one
INSM1,t22378aep,many_one
COPS8,t35192aep,one_many
COPS8,t4279aep,one_many
DBF4B,t524aep,many_one
DBF4,t524aep,many_one
FLI1,t13979aep,many_one
ERG,t13979aep,many_one
ZFP36L2,t13321aep,many_one
ZFP36L1,t13321aep,many_one
WDR44,t23234aep,one_many
WDR44,t2038aep,one_many
CEP85L,t20248aep,many_one
CEP85,t20248aep,many_one
CDR2L,t28153aep,many_one
CDR2,t28153aep,many_one
NSMCE4A,t18876aep,many_one
EID3,t18876aep,many_one
LEMD3,t14450aep,many_one
LEMD2,t14450aep,many_one
RNF169,t2020aep,many_one
RNF168,t2020aep,many_one
MBD6,t30799aep,many_one
MBD5,t30799aep,many_one
EBP,t10704aep,many_one
EBPL,t10704aep,many_one
RHOBTB1,t11713aep,many_one
RHOBTB2,t11713aep,many_one
OXSR1,t1490aep,many_one
STK39,t1490aep,many_one
SLC35F3,t21058aep,many_one
SLC35F4,t21058aep,many_one
COPZ1,t609aep,one_many
COPZ1,t1872aep,one_many
TONSL,t2447aep,many_one
LRRC41,t2447aep,many_one
TBC1D25,t26643aep,one_many
RNF216,t29727aep,many_one
RNF216P1,t29727aep,many_one
HABP4,t4541aep,many_one
SERBP1,t4541aep,many_one
CHKA,t18137aep,many_one
CHKB,t18137aep,many_one
TRABD2B,t15155aep,many_one
TRABD2A,t15155aep,many_one
UBE4B,t7374aep,one_many
RPS8,t29276aep,one_many
RPS8,t23855aep,one_many
OGDH,t12921aep,one_many
OGDH,t1270aep,one_many
RBPMS,t17518aep,many_one
RBPMS2,t17518aep,many_one
ITK,t11878aep,many_one
TEC,t11878aep,many_one
ATG9A,t32444aep,one_many
ATG9A,t34517aep,one_many
NKIRAS1,t16120aep,many_one
NKIRAS2,t16120aep,many_one
MGAT4B,t8152aep,many_one
MGAT4A,t8152aep,many_one
MANBA,t1740aep,one_many
AHR,t17844aep,many_one
AHRR,t17844aep,many_one
SCX,t18471aep,many_one
TCF15,t18471aep,many_one
RAB39B,t35079aep,many_one
RAB39A,t35079aep,many_one
SIX2,t21960aep,many_one
SIX1,t21960aep,many_one
GOLGA7,t21309aep,many_one
GOLGA7B,t21309aep,many_one
CRY1,t14028aep,many_one
CRY2,t14028aep,many_one
SLC25A39,t7725aep,many_one
SLC25A40,t7725aep,many_one
STRADA,t19742aep,many_one
STRADB,t19742aep,many_one
PDCL2,t20129aep,many_one
PDCL3,t20129aep,many_one
ACER3,t22903aep,one_many
ACER3,t1721aep,one_many
C6orf52,t10241aep,many_one
TRNAU1AP,t10241aep,many_one
RNF11,t18793aep,one_many
RNF11,t35637aep,one_many
DAP,t6753aep,many_one
DAPL1,t6753aep,many_one
MEOX1,t8931aep,many_one
MEOX2,t8931aep,many_one
SLC25A11,t18226aep,one_many
SLC25A11,t25227aep,one_many
SAMD13,t16267aep,many_one
SAMD1,t16267aep,many_one
LSM14A,t27575aep,many_one
LSM14B,t27575aep,many_one
TAF9B,t32111aep,many_one
TAF9,t32111aep,many_one
MACROH2A1,t788aep,many_one
MACROH2A2,t788aep,many_one
OSGIN2,t13791aep,many_one
OSGIN1,t13791aep,many_one
PLCL2,t20338aep,many_one
PLCL1,t20338aep,many_one
PCYT1B,t2612aep,many_one
PCYT1A,t2612aep,many_one
CABYR,t1197aep,many_one
SPA17,t1197aep,many_one
FHIP1A,t3814aep,many_one
FHIP1B,t3814aep,many_one
RASGRF2,t30348aep,many_one
RASGRF1,t30348aep,many_one
RNF20,t10976aep,many_one
RNF40,t10976aep,many_one
FGD5,t2408aep,many_one
FGD6,t2408aep,many_one
SH3BP5L,t23465aep,one_many
SH3BP5L,t11528aep,one_many
DNAAF3,t17718aep,one_many
DNAAF3,t13036aep,one_many
CDK2AP1,t16373aep,many_one
CDK2AP2,t16373aep,many_one
XRCC6,t8240aep,one_many
XRCC6,t21716aep,one_many
ATP5F1A,t12628aep,one_many
ATP5F1A,t8335aep,one_many
DNLZ,t24391aep,one_many
DNLZ,t17508aep,one_many
DAW1,t28668aep,one_many
DAW1,t4044aep,one_many
NUP210L,t949aep,many_one
NUP210,t949aep,many_one
GRPEL1,t34147aep,many_one
GRPEL2,t34147aep,many_one
SPATA6L,t5567aep,many_one
SPATA6,t5567aep,many_one
U2AF1,t22103aep,one_one
TBC1D1,t25005aep,many_one
TBC1D4,t25005aep,many_one
SLC20A1,t11888aep,many_one
SLC20A2,t11888aep,many_one
TMEM170A,t10482aep,many_one
TMEM170B,t10482aep,many_one
SLMAP,t21090aep,many_one
CCDC136,t21090aep,many_one
NIPSNAP2,t17339aep,many_one
NIPSNAP1,t17339aep,many_one
DNAH6,t12044aep,one_many
NHP2,t20585aep,one_many
NHP2,t12018aep,one_many
EXOC6B,t28562aep,many_one
EXOC6,t28562aep,many_one
CDC25A,t36996aep,many_one
CDC25B,t36996aep,many_one
PXN,t15952aep,one_many
PXN,t29945aep,one_many
FOXK1,t13227aep,many_one
FOXK2,t13227aep,many_one
TSR1,t2146aep,one_many
TSR1,t17900aep,one_many
BICRAL,t3440aep,many_one
BICRA,t3440aep,many_one
TRIM9,t24660aep,many_one
TRIM67,t24660aep,many_one
OTUD6B,t19032aep,many_one
OTUD6A,t19032aep,many_one
FTSJ3,t11687aep,one_many
FTSJ3,t37736aep,one_many
ADO,t6482aep,one_many
ADO,t24928aep,one_many
GAK,t2259aep,many_one
DNAJC6,t2259aep,many_one
CTSB,t11822aep,one_many
CTSB,t5523aep,one_many
YWHAG,t1704aep,many_one
YWHAH,t1704aep,many_one
SOS2,t6361aep,many_one
SOS1,t6361aep,many_one
SKIV2L,t27261aep,one_many
SKIV2L,t21354aep,one_many
RTKN2,t38720aep,many_one
RTKN,t38720aep,many_one
PROM2,t23354aep,many_one
PROM1,t23354aep,many_one
SNX33,t15546aep,many_one
SNX18,t15546aep,many_one
KAT6B,t8820aep,many_one
KAT6A,t8820aep,many_one
LZIC,t18651aep,many_one
CTNNBIP1,t18651aep,many_one
POP5,t22178aep,one_many
POP5,t5017aep,one_many
CLIP4,t7157aep,many_one
CLIP3,t7157aep,many_one
ELMO2,t14579aep,many_one
ELMO1,t14579aep,many_one
GREM1,t23198aep,many_one
GREM2,t23198aep,many_one
SF3B6,t36823aep,one_many
SF3B6,t12017aep,one_many
FKBP4,t23826aep,many_one
FKBP5,t23826aep,many_one
CC173_HUMAN,t822aep,one_many
CC173_HUMAN,t6195aep,one_many
CPSF7,t22749aep,many_one
CPSF6,t22749aep,many_one
ANKRD13D,t2838aep,many_one
ANKRD13B,t2838aep,many_one
MTSS2,t19538aep,many_one
MTSS1,t19538aep,many_one
RIIAD1,t38504aep,many_one
CATIP,t38504aep,many_one
PYROXD1,t8976aep,one_many
PYROXD1,t8932aep,one_many
GRAMD2A,t14786aep,many_one
GRAMD2B,t14786aep,many_one
RADIL,t15506aep,many_one
RASIP1,t15506aep,many_one
VAT1,t22986aep,many_one
VAT1L,t22986aep,many_one
AIF1L,t17715aep,many_one
AIF1,t17715aep,many_one
EFCAB1,t1847aep,one_many
EFCAB1,t33291aep,one_many
MLXIP,t17202aep,many_one
MLXIPL,t17202aep,many_one
DDX28,t21672aep,one_many
DDX28,t37687aep,one_many
CHIC2,t5684aep,many_one
CHIC1,t5684aep,many_one
MAP3K9,t3309aep,many_one
MAP3K10,t3309aep,many_one
FAM102B,t20744aep,many_one
FAM102A,t20744aep,many_one
NTMT1,t6936aep,many_one
NTMT2,t6936aep,many_one
MOV10L1,t7986aep,many_one
CT55,t7986aep,many_one
SLC25A18,t37848aep,many_one
SLC25A22,t37848aep,many_one
ARHGEF10L,t28235aep,many_one
ARHGEF10,t28235aep,many_one
EIF2B4,t17656aep,one_many
EIF2B4,t19684aep,one_many
PSPH,t32662aep,many_one
PSPHP1,t32662aep,many_one
RGS6,t20170aep,many_one
RGS7,t20170aep,many_one
COX15,t27791aep,one_many
COX15,t15183aep,one_many
SH3RF3,t19736aep,many_one
SH3RF1,t19736aep,many_one
HINT3,t11961aep,many_one
HINT1,t11961aep,many_one
ATP23,t5108aep,one_many
ATP23,t13804aep,one_many
ERC2,t29111aep,many_one
ERC1,t29111aep,many_one
APC,t38183aep,many_one
APC2,t38183aep,many_one
TSPAN7,t4909aep,many_one
TSPAN6,t4909aep,many_one
ELAPOR2,t13980aep,many_one
ELAPOR1,t13980aep,many_one
FAM126B,t21551aep,many_one
FAM126A,t21551aep,many_one
IFT20,t15542aep,one_many
PHACTR2,t29009aep,many_one
PHACTR4,t29009aep,many_one
HNRNPLL,t15027aep,many_one
HNRNPL,t15027aep,many_one
PIEZO2,t21136aep,many_one
PIEZO1,t21136aep,many_one
EFHD1,t9182aep,many_one
EFHD2,t9182aep,many_one
FAR2,t2906aep,many_one
FAR1,t2906aep,many_one
LUC7L,t27013aep,many_one
LUC7L2,t27013aep,many_one
FOXJ3,t27209aep,many_one
FOXJ2,t27209aep,many_one
KIF21B,t21842aep,many_one
KIF21A,t21842aep,many_one
SIX3,t38428aep,many_one
SIX6,t38428aep,many_one
BCKDHA,t21500aep,one_many
BCKDHA,t30856aep,one_many
TPRG1L,t12551aep,many_one
TPRG1,t12551aep,many_one
COQ10B,t17484aep,many_one
COQ10A,t17484aep,many_one
EPC2,t6162aep,many_one
EPC1,t6162aep,many_one
TRAK1,t3977aep,many_one
TRAK2,t3977aep,many_one
GUSB,t21367aep,many_one
GUSBP11,t21367aep,many_one
NAT2,t16002aep,many_one
NAT1,t16002aep,many_one
SPIRE2,t19681aep,many_one
SPIRE1,t19681aep,many_one
DYNC1H1,t36741aep,one_many
DYNC1H1,t31299aep,one_many
RPE,t32420aep,many_one
RPEL1,t32420aep,many_one
NOM1,t35220aep,one_many
NOM1,t6503aep,one_many
PWWP2A,t15574aep,many_one
PWWP2B,t15574aep,many_one
EHMT2,t23495aep,many_one
EHMT1,t23495aep,many_one
MKNK2,t15318aep,many_one
MKNK1,t15318aep,many_one
MRM3,t4195aep,many_one
MRM1,t4195aep,many_one
RERE,t19697aep,many_one
ATN1,t19697aep,many_one
PRKAB2,t10687aep,many_one
PRKAB1,t10687aep,many_one
LEPROTL1,t4504aep,many_one
LEPROT,t4504aep,many_one
LDB2,t13810aep,many_one
LDB1,t13810aep,many_one
MLLT3,t29573aep,many_one
MLLT1,t29573aep,many_one
KMT2A,t23889aep,many_one
KMT2B,t23889aep,many_one
SREBF1,t34999aep,many_one
SREBF2,t34999aep,many_one
PAQR4,t18430aep,many_one
PAQR3,t18430aep,many_one
PCED1B,t24886aep,many_one
PCED1A,t24886aep,many_one
EIF2B3,t21085aep,one_many
EIF2B3,t10756aep,one_many
ULK2,t27666aep,many_one
ULK1,t27666aep,many_one
UTP14C,t29145aep,many_one
UTP14A,t29145aep,many_one
SKAP2,t29726aep,many_one
SKAP1,t29726aep,many_one
SLC30A8,t2759aep,one_many
SLC30A8,t11844aep,one_many
FBXO30,t32991aep,many_one
FBXO40,t32991aep,many_one
CYB561D2,t27169aep,many_one
CYB561D1,t27169aep,many_one
LATS1,t1638aep,many_one
LATS2,t1638aep,many_one
PAH,t3442aep,one_many
LAMB1,t5262aep,many_one
LAMB2,t5262aep,many_one
YBEY,t20221aep,one_many
YBEY,t1589aep,one_many
TYW1,t36784aep,many_one
TYW1B,t36784aep,many_one
DNAAF11,t37134aep,one_many
DNAAF11,t3317aep,one_many
NIN,t32189aep,many_one
NINL,t32189aep,many_one
ZFYVE16,t10061aep,many_one
ZFYVE9,t10061aep,many_one
ECH1,t1103aep,one_many
ECH1,t4624aep,one_many
TMEM185B,t7469aep,many_one
TMEM185A,t7469aep,many_one
USP9Y,t32313aep,many_one
USP9X,t32313aep,many_one
WNT5B,t21554aep,many_one
WNT5A,t21554aep,many_one
ARID1A,t10143aep,many_one
ARID1B,t10143aep,many_one
IFRD1,t10359aep,many_one
IFRD2,t10359aep,many_one
MTF1,t19332aep,one_many
MTF1,t5389aep,one_many
PDXDC2P,t4648aep,many_one
PDXDC1,t4648aep,many_one
KMT2D,t24929aep,many_one
KMT2C,t24929aep,many_one
FAM184A,t35518aep,many_one
FAM184B,t35518aep,many_one
CEPT1,t18884aep,many_one
CHPT1,t18884aep,many_one
SYNCRIP,t15977aep,many_one
HNRNPR,t15977aep,many_one
MYH10,t8308aep,one_many
MYH10,t5060aep,one_many
RRP1B,t13361aep,many_one
RRP1,t13361aep,many_one
RPL7A,t9895aep,one_many
RPL7A,t19311aep,one_many
GAS2L3,t14505aep,many_one
GAS2,t14505aep,many_one
PAK4,t8020aep,one_many
NCK1,t327aep,many_one
NCK2,t327aep,many_one
ABCD3,t26286aep,one_many
ABCD3,t24875aep,one_many
MAT2A,t15009aep,many_one
MAT1A,t15009aep,many_one
MORF4L2,t30420aep,many_one
MORF4L1,t30420aep,many_one
RALGAPA1,t18485aep,many_one
RALGAPA2,t18485aep,many_one
MTX1,t3491aep,many_one
MTX3,t3491aep,many_one
EGFLAM,t37461aep,many_one
AGRN,t37461aep,many_one
PFDN6,t12659aep,one_many
PFDN6,t3477aep,one_many
ATP5MGL,t27742aep,many_one
ATP5MG,t27742aep,many_one
SLC15A2,t15960aep,one_many
SLC15A2,t11568aep,one_many
SGSM2,t32590aep,many_one
SGSM1,t32590aep,many_one
PHB2,t36541aep,one_many
TMEM38B,t14603aep,many_one
TMEM38A,t14603aep,many_one
PNRC1,t21344aep,many_one
PNRC2,t21344aep,many_one
USP45,t34547aep,many_one
USP16,t34547aep,many_one
SAP30,t408aep,many_one
SAP30L,t408aep,many_one
FER,t10380aep,many_one
FES,t10380aep,many_one
COL6A2,t22026aep,many_one
COL6A1,t22026aep,many_one
OS9,t13607aep,one_many
OS9,t9772aep,one_many
LMBRD2,t22364aep,one_many
LMBRD2,t29381aep,one_many
MEAK7,t33154aep,many_one
TLDC2,t33154aep,many_one
IFT74,t32643aep,one_many
MED13L,t27251aep,many_one
MED13,t27251aep,many_one
MSRA,t30148aep,one_many
MSRA,t29113aep,one_many
SNRPB,t7308aep,many_one
SNRPN,t7308aep,many_one
PRDX1,t15502aep,one_many
PRDX1,t19398aep,one_many
FAM76B,t464aep,many_one
FAM76A,t464aep,many_one
ELMOD1,t38456aep,many_one
ELMOD2,t38456aep,many_one
LHX5,t9990aep,many_one
LHX1,t9990aep,many_one
FKBP7,t16624aep,many_one
FKBP14,t16624aep,many_one
STXBP5,t14467aep,many_one
STXBP5L,t14467aep,many_one
TMEM35B,t20714aep,many_one
TMEM35A,t20714aep,many_one
AKIRIN1,t20670aep,many_one
AKIRIN2,t20670aep,many_one
UBN2,t28159aep,many_one
UBN1,t28159aep,many_one
VMO1,t14468aep,one_many
VMO1,t26158aep,one_many
COLGALT2,t23189aep,many_one
COLGALT1,t23189aep,many_one
ATP6V1E2,t35993aep,many_one
ATP6V1E1,t35993aep,many_one
SLC25A44,t15455aep,one_many
SLC25A44,t9951aep,one_many
LANCL2,t9405aep,many_one
LANCL1,t9405aep,many_one
RANBP6,t12072aep,many_one
IPO5,t12072aep,many_one
PDC,t9024aep,many_one
PDCL,t9024aep,many_one
HNF4G,t16708aep,many_one
HNF4A,t16708aep,many_one
MTMR4,t523aep,many_one
MTMR3,t523aep,many_one
PRPSAP1,t20173aep,many_one
PRPSAP2,t20173aep,many_one
LLGL2,t16289aep,many_one
